Coordenadas,Latitud,Longitud
"19.278821830735176, -97.1998551397039",19.278821830735176,-97.1998551397039
"19.278821830735176, -97.1998551397039",19.278821830735176,-97.1998551397039
"19.253826005759503, -97.18543558465956",19.253826005759503,-97.18543558465956
"19.253826005759503, -97.18543558465956",19.253826005759503,-97.18543558465956
"19.059129746987086, -98.26272902274852 y 19.057587502144102, -98.26349451469157",19.059129746987086,-98.26272902274852
"19.068752852597566, -98.31126177726627",19.068752852597566,-98.31126177726627
24.40080059935957. 104.69668494786458,,
N24.009972 W104.675645,,
"24°00'35""N 104°39'04""W",24.009722222222223,-104.6511111111111
"24°01'47""N 104°41'46""W",24.029722222222222,-104.69611111111111
"24°03'39""N  104°36'17""W   24°02'03""N  104°38'20""W",24.060833333333335,-104.60472222222222
 N24.02438 W104.65585,,
"26°02'42""N 103°22'29""W",26.045,-103.37472222222222
"24°00'56""N 104°32'42""W",24.015555555555554,-104.545
N 24.01283  W104.54282,,
"24°03'09"" N  104°38'22""",,
"24°03'11""N 104°41'25""W",24.053055555555556,-104.69027777777778
24.174948°N  104.833411°W  26.582086°N  103.371004°W,,
"24°03'35""N  104°35'28""W",24.059722222222224,-104.5911111111111
16°32´94¨N 95°26´51¨W,,
16°24´27¨N 97°29´74¨W,,
15°73¨01¨N 96°47´27¨W,,
15°´76´98¨N 96° 14´00¨W,,
17°06´96¨N 96°70´95¨W,,
17º02`36`` N 96º 07`90``w,,
16º09`58``N 96º07`56`` W,,
17º05`03``N 96º71`51``W,,
16º99`81``N 96º75`38``W,,
17º10`67``N 96º75`13``W,,
17°08´20¨N 96°76´´48¨W,,
17°11´06¨N 96°71¨01¨W ,,
17°05´84¨N 96°70´54¨W,,
17°2´6¨N 96°7´03¨W,,
16°97´90¨N 96°72´72¨ W,,
16°72´63¨ N 96°¨47´29¨W,,
17°29´77¨N 96°90´33¨W,,
17°09´36¨N 96°74´09¨W,,
17°09´08¨N 96°76´62¨W,,
17° ´0´70¨N 97°´6´11¨W,,
17°33´51¨N 98°01´17¨W,,
17°33´51¨N 98°01´17¨W,,
17°33´51¨N 98°01´17¨W,,
17°33´51¨N 98°01¨17¨W,,
16°47´56¨N 95°04¨37¨W,,
18° 01´07¨N 97°07´43¨W,,
17°08´64¨N 96°75´37¨W y 17°10´27¨N 96°77¨90¨W,,
17°06´47¨N 96°80´62¨W,,
17°06´47¨N 96°80´62¨W,,
17°08´47¨N 96°72´27¨W,,
15°86´25¨N 97°07´11¨W,,
16°01´06¨N 97°45´14¨W,,
16°33´91¨N 98°05´00¨W,,
17°01´17¨N 96°71´16¨ W,,
17°06´00¨N 96°73´64¨W,,
17°03´41¨N 96°44´04¨ W,,
17°03´41¨N 96°44´04¨W,,
17° 06´41 N 96° 69´44¨W,,
17° 04´43¨N 96° 71´53¨ W,,
17° 08´64¨N 96°75´37¨W y 17°10´27¨N 96° 77´90¨W,,
17°05´97¨N 96°73´65¨W,,
"y 17°01¨01¨N 96°71´19¨W, 17°06´15¨N 96°73´44¨ W",,
17°10´45¨N 96°¨74´08¨W,,
"19.4086192, -103.7067462",19.4086192,-103.7067462
18.4901.02N -103.5355.18O,,
18°49'01.13'' N 103°53'55.34'' W,,
"18°07'01""N 91°52'24""W",18.116944444444446,-91.87333333333333
"18°12'23""N 91°48'08""W",18.20638888888889,-91.80222222222223
"18°12'23""N 91°48'08""W",18.20638888888889,-91.80222222222223
16.85660 - 99.80169,,
16.85660 - 99.80169,,
16.85660 - 99.80169,,
16.85660 - 99.80169,,
16.88315 - 99.86591,,
"16.689155,-98.410119",16.689155,-98.410119
"16.8814661,-99.909503",16.8814661,-99.909503
16.54.577 N 9981.381 O,,
N 16°49.2264 - O 099°48.4654,,
1654.8780 N 9951.38160 O,,
"17.647281, -101.546918",17.647281,-101.546918
"17.651252, -101.552094",17.651252,-101.552094
"16.9314851, -99.1301754",16.9314851,-99.1301754
"16.926218,-99.132593",16.926218,-99.132593
"16.9314851, -99.1301754",16.9314851,-99.1301754
"16.813366,-99.821100",16.813366,-99.8211
"16.813366,-99.821100",16.813366,-99.8211
"16.4910.2 N - 99.48,26.1",99.48,26.1
"16.8838918, - 99.8593802",,
"16.8838918,- 99.8593802",,
"16.9163923,- 99.8072150",,
"16.9186938,- 99.9451137",,
"17.9923207749014, -101.81443117901361",17.9923207749014,-101.81443117901361
"17.223557, -100.631568",17.223557,-100.631568
"17.22593950712935, -100.61864244891298",17.22593950712935,-100.61864244891298
"16.897065621938847, -99.84162305100314",16.897065621938847,-99.84162305100314
"16.902876, -99.834154",16.902876,-99.834154
"19.460286668318563, -99.87865609585464",19.460286668318563,-99.87865609585464
"19.50566398706246, -99.07619634727473",19.50566398706246,-99.07619634727473
"19.25387, -98.94545",19.25387,-98.94545
"19.598782540458576, -99.02827552789721",19.598782540458576,-99.02827552789721
"19.43994114553537, -98.99728386278619",19.43994114553537,-98.99728386278619
"19.261478101736632, -98.97441548753778",19.261478101736632,-98.97441548753778
"19.829895, -99.395223",19.829895,-99.395223
"19.252962,-100.030777",19.252962,-100.030777
"19.5224042,-99.1719296",19.5224042,-99.1719296
"19.696580-,99.080823",,
"19.5101054, -99.3902289",19.5101054,-99.3902289
"19.25387, -98.94544",19.25387,-98.94544
"19.640225, -99.010156",19.640225,-99.010156
"19.43994114553537, -98.99728386278619",19.43994114553537,-98.99728386278619
"19°37'39.3""N 99°01'59.6""W",19.627583333333334,-99.03322222222222
"19°52'33.8""N 99°44'02.1""W",19.876055555555556,-99.73391666666667
"19°42'45.3""N 99°05'18.7""W",19.712583333333335,-99.08852777777778
"19°36'57.5""N 99°03'48.6""W",19.615972222222222,-99.0635
"19°36'57.5""N 99°03'48.6""W",19.615972222222222,-99.0635
"19°36'57.5""N 99°03'48.6""W",19.615972222222222,-99.0635
"19°36'57.5""N 99°03'48.6""W",19.615972222222222,-99.0635
"19°36'57.5""N 99°03'48.6""W",19.615972222222222,-99.0635
"19°43'01.6""N 98°51'45.9""W",19.717111111111112,-98.86275
"19°53'24.5""N 99°05'08.5""W",19.890138888888888,-99.08569444444444
"19°53'24.5""N 99°05'08.5""W",19.890138888888888,-99.08569444444444
"19°56'00.2""N 98°59'15.6""W",19.93338888888889,-98.98766666666667
"19°53'24.5""N 99°05'08.5""W",19.890138888888888,-99.08569444444444
"19°53'24.5""N 99°05'08.5""W",19.890138888888888,-99.08569444444444
"19°53'24.5""N 99°05'08.5""W",19.890138888888888,-99.08569444444444
"19°17'08.8""N 99°30'40.9""W",19.285777777777778,-99.51136111111111
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19°38'46.0""N 101°06'49.6""W",19.64611111111111,-101.11377777777778
" 19°38'38.72""N 101°21'12.10""O",,
"19°38'18.91""N 101°22'27.31""O",,
"19°38'18.91""N 101°22'27.31""O",,
"17.96169799338732, -102.20122648465806",17.96169799338732,-102.20122648465806
"17.96169799338732, -102.20122648465806",17.96169799338732,-102.20122648465806
"17.96169799338732, -102.20122648465806",17.96169799338732,-102.20122648465806
"18.20965547212352, -103.13416209845742",18.20965547212352,-103.13416209845742
"18.216171375629575, -103.15944518465366",18.216171375629575,-103.15944518465366
"20°16'29.12""N 102°34'23.07""O ",,
"19.952829, -102.297120",19.952829,-102.29712
"19.952829, -102.297120",19.952829,-102.29712
"19.952829, -102.297120",19.952829,-102.29712
"19.6429851,-101.2526535",19.6429851,-101.2526535
"19°38'46.0""N 101°06'49.6""W",19.64611111111111,-101.11377777777778
"19°28'22.1""N 98°15'28.8""W",19.472805555555556,-98.258
20°24’47”N 100°47’53”W,,
20°17’56.9”N 101°05’34.7”W,,
20°13’20”N 101°05’09”W,,
20°22’18”N 100°58’16”W,,
21°04’19.7”N 101°32’48.3”W,,
20°24’51”N 100°48’13”W,,
20°17’47”N 101⁰05’26”W,,
21⁰01’18”N 101⁰13’42”W,,
20°12’44”N 101°12’24”W,,
20°11’35”N 101⁰07’16”W,,
20°27’33”N 101°29’53”W,,
"20°56’07”N 101°38’35”W  , 20⁰56’51”N 101⁰37’54”W",,
"20°32’45.8”N100°53’59.1”W 20.541827,-100.897739 20.545633,-100.891949",20.541827,-100.897739
20.32’33.5”N 100.55’29.”3W,,
"20.5402350,-100.9298360",20.540235,-100.929836
20°30’36”N 100°48’17”W 20⁰31’14”N 100⁰49’48”W 20°32’32”N 100°53’02”W,,
20°58’11”N 101°17’52”W,,
20°35’14”N 100°58’26”W,,
20°38’23.8”N 100°53’52.5”W,,
20°16’36”N 101’39’48”W,,
"20°56’41”N 101°38’35”W , 20⁰57’39”N 101⁰37’50”W",,
"19.216929, -99.217117",19.216929,-99.217117
"19.534449, -99.198130",19.534449,-99.19813
"18.912707,-99.8343358",18.912707,-99.8343358
"19.251234, -98.941105",19.251234,-98.941105
"19.6396544,-98.9782167",19.6396544,-98.9782167
"19.7817337,-99.208003",19.7817337,-99.208003
"19.1621904,-99.5939843",19.1621904,-99.5939843
"19.532882, -99.384478",19.532882,-99.384478
"19.532882, -99.384478",19.532882,-99.384478
"19.532882, -99.384478",19.532882,-99.384478
"19.2983781,-99.6708099",19.2983781,-99.6708099
"19.2983781,-99.6708099",19.2983781,-99.6708099
"19.2983781,-99.6708099",19.2983781,-99.6708099
"19.2983781,-99.6708099",19.2983781,-99.6708099
"19.2983781,-99.6708099",19.2983781,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.3089848,-99.6644688",19.3089848,-99.6644688
"19.3089848,-99.6644688",19.3089848,-99.6644688
"19.3089848,-99.6644688",19.3089848,-99.6644688
"9.3089848,-99.6644688",9.3089848,-99.6644688
"19.439220,-99.957292",19.43922,-99.957292
"19.4456132,-99.0255007",19.4456132,-99.0255007
"19.2992837,-99.672366",19.2992837,-99.672366
"19.2992837,-99.672366",19.2992837,-99.672366
"19.2992837,-99.672366",19.2992837,-99.672366
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2992837,-99.672366",19.2992837,-99.672366
"19.2992837,-99.672366",19.2992837,-99.672366
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
"19.2983831,-99.6708099",19.2983831,-99.6708099
19.5617154 -99.1735942,19.5617154,-99.1735942
"19.667196, -99.103872",19.667196,-99.103872
"19.4128075,-98.9834971",19.4128075,-98.9834971
"19.4128075,-98.9834971",19.4128075,-98.9834971
"19.32338806, -99.01847586",19.32338806,-99.01847586
"19.32338806, -99.01847586",19.32338806,-99.01847586
"19°22'18.1""N 99°17'24.8""W",19.371694444444444,-99.29022222222223
"19.354218, -99.488480",19.354218,-99.48848
"19.375132, -99.289544",19.375132,-99.289544
"19.240739, -99.077223",19.240739,-99.077223
"19°12'14.5""N 99°10'43.6""W",19.204027777777778,-99.17877777777778
"19.375521, -99.290016",19.375521,-99.290016
"19.237943, -99.255362",19.237943,-99.255362
"19.099558,-99.219590",19.099558,-99.21959
"19.099558,-99.219590",19.099558,-99.21959
"19.2049, -99.17826",19.2049,-99.17826
"19.505592, -99.108676",19.505592,-99.108676
"19.505592, -99.108676",19.505592,-99.108676
"22°28´58.07"" N, 102°18´54.02"" O",,
"22°28´´58.07"" N, 102°18´54.02"" O",,
"18°53'41.2""N 96°55'38.2""W",18.89477777777778,-96.92727777777777
"19.17591973367071, -96.1361855508229",19.17591973367071,-96.1361855508229
"20°32'10.6""N 97°27'28.8""W",20.536277777777777,-97.458
"20°31'52.2""N 97°26'13.0""W",20.531166666666667,-97.43694444444445
748348.27 m E 2520708.75 m N,,
748348.27 E 2520708.75 N ,,
748348.27 m E 2520708.75 m N,,
748348.27 m E 2520708.75 m N,,
745261.19 m E 2521088.02 m N,,
789761.58 m E 2490838.71 m N,,
748348.00 m E 2520708.00 m N,,
759324.05 m E 2511091.66 m N,,
"22°46'32.02""N 102°34'52.24""O",,
"22°46'32.02""N 102°34'52.24""O",,
"23° 9'5.34""N 102°55'14.47""O",,
"22°37'56.87""N 102°58'8.57""O",,
"22°41'36.00""N 102°33'1.69""O;  22°43'21.39""N 102°32'34.51""O",,
"22°46'32.13""N 102°34'52.08""O",,
"22°46'32.13""N 102°34'52.08""O",,
"22°46'32.62""N 102°34'52.19""O",,
"22°46'32.62""N 102°34'52.19""O",,
"22°46'32.62""N 102°34'52.19""O",,
"22°46'51.99""N 102°37'6.46""O",,
"22°46'51.99""N 102°37'6.46""O",,
"22°46'51.99""N 102°37'6.46""O",,
"22°46'51.99""N 102°37'6.46""O",,
"22°46'51.99""N 102°37'6.46""O",,
"22°37'2.38"" N 102°45'55.82"" O",,
"22°43'29.10""N 102°31'1.06""O/  22°43'42.50""N 102°31'3.06""O/  22°42'14.59""N 102°31'34.85""O",,
"22°28'50.26""N 102°30'4.91""O",,
"23°17'39.02""N 102°20'48.87""O",,
"23°26'7.33""N 103° 8'33.85""O  23°26'46.30""N 103° 9'30.00""O  23°26'56.62""N 103°11'42.09""O",,
"22.79986° N, 102.55339° O. 22.80378° N, 102.55824° O. 22.80378° N, 102.55824° O 22.80146° N, 102.55734° O. 22.80342° N, 102.55762° O. 22.80217° N, 102.55707° O 22.83001° N, 102.56018° O",,
"23°48'18.80"" N 102°28'16.20"" W",,
"22°50'04.2""N 102°29'30.0""W",22.8345,-102.49166666666666
"22°25´48.43"" N, 102°13´46.09"" O",,
"22°29'02""N 102°17'48""W",22.483888888888888,-102.29666666666667
"22°59'42.59""N 102°44'26.37""O",,
"22°56'56.81""N 102°42'8.02""O",,
"22°45'55.11""N 102°33'3.19""O",,
"22°17'54.64""N 101°34'30.32""O",,
"22°21'15.25""N 101°42'48.82""O",,
"22.266693, -101.589393",22.266693,-101.589393
"22°46'32.14""N 102°34'52.05""O",,
"21°21'23.00""N 102°51'16.87""O",,
"22°46'32.14""N 102°34'52.05""O",,
"22°46'32.14""N 102°34'52.05""O",,
"22°46'32.14""N 102°34'52.05""O",,
"22°46'49.03""N 102°32'39.49""O",,
"23°10'25.27""N 102°51'33.68""O  22°56'42.07""N 102°41'58.68""O",,
"23°10'25.27""N 102°51'33.68""O  23°10'26.17""N 102°51'36.62""O  23°10'19.91""N  102°51'10.91""O",,
23.457343615 N - 103.200829462 W.,,
"23°17'19.82""N 102°20'50.27""O",,
"22°46'31.58""N 102°34'51.89""O",,
"22°46'32.70""N 102°34'52.34""O",,
"22°46'32.70""N 102°34'52.34""O",,
"23°27'51.35""N 103°15'12.02""O /  23°27'51.86""N 103°15'11.13""O",,
"22°46'32.36""N 102°34'52.43""O",,
"22°44'8.24""N 102°21'52.95""O/ 22°47'1.92""N 102°29'51.08""O/ 22°45'23.42""N 102°25'19.00""O/22°44'21.92"" N 102°30'58.33""O",,
"22°46'32.67""N 102°34'51.89""O",,
"23°10'55.06""N 102°53'35.09""O",,
"22°46'32.70""N 102°34'51.65""O",,
"22°46'32.70""N 102°34'51.65""O",,
"22°46'32.70""N 102°34'51.65""O",,
"22°46'32.70""N 102°34'51.65""O",,
"22°46'32.70""N 102°34'51.65""O",,
"22°46'32.62""N 102°34'52.19""O",,
"22°46'32.62""N 102°34'52.19""O",,
"22°40'53.94""N 102°25'29.02""O/ 22°44'32.37""N 102°27'58.72""O/ 22°39'37.08""N 102°21'59.43""O",,
"22°27""33.4""N 104°16""10.1""W.",,
"23°24'34.49""N 103° 1'54.23""O",,
"22°45'40.62""N 102°34'44.98""O",,
"22°38'46.26""N 102°58'19.11""O/ 21°40'16.59""N 103°19'44.12""O/ 21°55'24.13""N 103°18'50.31""O/ 22°27'25.85""N 103° 9'2.49""O/  21°46'37.65""N 103°17'53.11""O",,
"22°46'32.41""N 102°34'52.10""O",,
"22°46'32.41""N 102°34'52.10""O",,
"23°14'29.00""N 103° 3'9.00""O/ 23°13'58.33""N 103° 4'32.87""O/ 23°12'50.74""N 103° 5'59.19""O/ 23°11'23.34""N 103° 7'57.66""O/ 23°10'33.35""N 103° 3'20.98""O/ 23°10'49.68""N 103° 0'54.28""O",,
"22°46'32.41""N 102°34'52.10""O/ 22°45'11.59""N 102°25'17.34""O/ 23° 8'19.95""N 102°25'28.90""O",,
"22°46'32.41""N 102°34'52.10""O",,
"22°46'32.41""N 102°34'52.10""O",,
"22°46'32.41""N 102°34'52.10""O",,
"22°46'32.41""N 102°34'52.10""O",,
"22°46'32.41""N 102°34'52.10""O",,
" 23°15'55.30""N 102°32'17.76""O",,
" 22°49'23.47""N 102°57'13.16""O",,
"23°12'8.61""N 102°47'40.49""O/",,
"23°12'8.61""N 102°47'40.49""O/",,
"21.177769854703808, -86.8319607950732",21.177769854703808,-86.8319607950732
"21.171925860102235, -86.90309875195511",21.171925860102235,-86.90309875195511
"20.67308552481054, -87.10194741674825",20.67308552481054,-87.10194741674825
"20.509508623742775, -86.95132104433561",20.509508623742775,-86.95132104433561
"21.071032234448833, -86.85848476495009",21.071032234448833,-86.85848476495009
"20.603478, -97.433355",20.603478,-97.433355
"20.603478, -97.433355",20.603478,-97.433355
"20.603478, -97.433355",20.603478,-97.433355
"20.603478, -97.433355",20.603478,-97.433355
"20.603478, -97.433355",20.603478,-97.433355
"20.912441, -89.549608",20.912441,-89.549608
"20.94287398214686, -89.56909148112864",20.94287398214686,-89.56909148112864
20.979309 -89.574657,20.979309,-89.574657
20.9775 -89.6025,20.9775,-89.6025
20.909639 -89.556350,20.909639,-89.55635
21.12905 -89.686279,21.12905,-89.686279
21.090522 -89.27686,21.090522,-89.27686
20.904623 -89.621525,20.904623,-89.621525
21.047134 -89.676057,21.047134,-89.676057
20.976017 -89.550786,20.976017,-89.550786
20.888379 -89.749326,20.888379,-89.749326
"20.993389, -89.465833",20.993389,-89.465833
20.891039° -89.739062°,,
20.974226 -89.653283,20.974226,-89.653283
"21.081221, -89.277625",21.081221,-89.277625
20.96311 -89.557694,20.96311,-89.557694
20.96803° -89.686701,,
20.971038° -89.59366°,,
20.957695° -89.590674°,,
"21°01'30""N 89°38'09""W",21.025,-89.63583333333334
"20°57'56""N 89°35'51""W",20.965555555555554,-89.5975
"20°59'9"" N 89°41'46"" W",,
"20°59'43"" N 89°42'26"" W",,
"58'43.33"" N  89°41'37.65""W",,
"20°57'32"" N 89°40'11"" W",,
"20°58'7"" N 89°40'1"" W",,
21.2089° -89.656924,,
20.990492 -89.229289,20.990492,-89.229289
21.09617 -89.281818,21.09617,-89.281818
21°47'30''LN    102°19'54'' LO,,
"21º54´30"" LN  102º15´¨35""LO",,
"17.541564261401092, -99.50115877600132",17.541564261401092,-99.50115877600132
"17.541564261401092, -99.50115877600132",17.541564261401092,-99.50115877600132
"17.541564261401092, -99.50115877600132",17.541564261401092,-99.50115877600132
"17.541564261401092, -99.50115877600132",17.541564261401092,-99.50115877600132
"17.541564261401092, -99.50115877600132",17.541564261401092,-99.50115877600132
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°31'15.7""N 99°29'10.4""W",17.52102777777778,-99.48622222222222
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17.541770544511422,  -99.50011092227156",17.541770544511422,-99.50011092227156
"17.541770544511422, -9950110922297156",,
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17.541770544511422, -99.50110922297156",17.541770544511422,-99.50110922297156
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°34'08.1""N 99°34'10.6""W",17.568916666666667,-99.56961111111112
"17°32'30.0""N 99°30'04.2""W",17.541666666666668,-99.50116666666666
"17°32'30.0""N 99°30'04.2""W",17.541666666666668,-99.50116666666666
"17°32'30.0""N 99°30'04.2""W",17.541666666666668,-99.50116666666666
"17°32'30.0""N 99°30'04.2""W",17.541666666666668,-99.50116666666666
"17°32'30.0""N 99°30'04.2""W",17.541666666666668,-99.50116666666666
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"17°32'30.4""N 99°30'04.0""W",17.541777777777778,-99.50111111111111
"16°52'54.5""N 99°49'24.2""W",16.881805555555555,-99.82338888888889
"16°11'54.0""N 99°49'51.6""W",16.198333333333334,-99.831
"16°32'29.4""N 99°30'05.0""W",16.5415,-99.50138888888888
"16°48'40.5""N 98°18'02.1""W",16.81125,-98.30058333333334
"16°48'40.5""N 98°18'02.1""W",16.81125,-98.30058333333334
"17°32'54.8""N 98°33'59.8""W",17.548555555555556,-98.56661111111111
"17°33'20.8""N 98°32'58.6""W",17.555777777777777,-98.5496111111111
"18°20'25.1""N 99°30'09.1""W",18.340305555555556,-99.50252777777777
"18°33'23.7""N 99°36'18.4""W",18.556583333333332,-99.60511111111111
"18°33'24.3""N 99°36'03.6""W",18.55675,-99.601
"18°18'24.4""N 99°20'07.5""W",18.30677777777778,-99.33541666666666
"17.52100722004439, -99.48619816818027",17.52100722004439,-99.48619816818027
"18°20'54.4""N 99°33'04.0""W",18.348444444444443,-99.55111111111111
"16°57'56.1""N 99°05'51.0""W",16.965583333333335,-99.0975
"16°41'09.8""N 98°24'19.7""W",16.686055555555555,-98.40547222222222
"17°33'46.0""N 99°30'35.2""W",17.56277777777778,-99.50977777777777
"17°31'05.3""N 99°29'08.1""W",17.51813888888889,-99.48558333333334
"17°35'41.2""N 99°12'30.6""W",17.59477777777778,-99.2085
"18°20'32.4""N 99°31'50.9""W",18.342333333333332,-99.53080555555556
"16°45'58.5""N 93°08'14.0""W",16.76625,-93.13722222222222
"16°45'38.8""N 93°07'08.1""W",16.76077777777778,-93.11891666666666
"16°46'08""N 93°04'44""W",16.76888888888889,-93.07888888888888
"29,596.99m2",,
"19°17'11.5""N 99°39'46.6""W",19.286527777777778,-99.66294444444445
"20°22'13.4""N 99°40'18.4""W",20.37038888888889,-99.67177777777778
"20°18'31.6""N 99°46'44.7""W",20.308777777777777,-99.77908333333333
"20°28'25.3""N 99°39'11.6""W",20.473694444444444,-99.65322222222223
"20°31'08.8""N 99°42'37.4""W",20.519111111111112,-99.71038888888889
"20°31'00.9""N 99°41'44.0""W",20.516916666666667,-99.69555555555556
"19.2986201964918, -99.66832137301391",19.2986201964918,-99.66832137301391
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.352124, -98.940402",19.352124,-98.940402
"19.2986201964918, -99.66832137301391",19.2986201964918,-99.66832137301391
"19.2986201964918, -99.66832137301391",19.2986201964918,-99.66832137301391
"19.2986201964918, -99.66832137301391",19.2986201964918,-99.66832137301391
"19.3523333, -98.8555000",19.3523333,-98.8555
"19.3582292, -98.9766934",19.3582292,-98.9766934
"19.00799166666667,-98.99752833333334",19.00799166666667,-98.99752833333334
"18.810795,-98.95654999999999",18.810795,-98.95655
"19.03760283333333,-98.796075",19.03760283333333,-98.796075
"19.02953616666667,-98.82321166666667",19.02953616666667,-98.82321166666667
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19.59890891071468, -99.02813877719404",19.59890891071468,-99.02813877719404
"19.598782540458576, -99.02827552789721",19.598782540458576,-99.02827552789721
20.951614° -89.656044°,,
"20°51'46""N 89°34'46""W",20.86277777777778,-89.57944444444445
17.05632 - 96.69982,,
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 - 96.69982,,
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 -96.69982,17.05632,-96.69982
17.05632 - 96.69982,,
17.05632 - 96.69982,,
17.05632 - 96.69982,,
17.05632 -96.69982,17.05632,-96.69982
